tanggal,order_id,pelanggan_id,toko_id,produk_id,channel,qty,harga_satuan,diskon_pct,biaya_kirim
2024-07-05,ORD-2024-001696,P02080,T13,SF033,Online,1,9380000,11.2,420000
2024-07-05,ORD-2024-001696,P02080,T13,KR044,Online,1,2280000,1.6,430000
2024-07-05,ORD-2024-001696,P02080,T13,DK043,Online,1,760000,11.8,300000
2024-07-05,ORD-2024-001712,P02837,T01,LM001,Marketplace,3,6680000,10.4,570000
2024-07-05,ORD-2024-001786,P03435,T13,LM018,Online,1,22510000,4.8,350000
2024-07-05,ORD-2024-001833,P00782,T13,DK011,Online,1,2070000,15.1,260000
2024-07-05,ORD-2024-001833,P00782,T13,MJ009,Online,1,2670000,5.2,140000
2024-07-05,ORD-2024-001883,P00198,T13,MJ027,Online,1,3790000,10.8,60000
2024-07-05,ORD-2024-001883,P00198,T13,MJ021,Online,1,2560000,3.1,590000
2024-07-06,ORD-2024-001640,P00777,T05,PD002,Marketplace,1,1150000,3.6,500000
2024-07-06,ORD-2024-001640,P00777,T05,PC024,Marketplace,1,850000,13.7,430000
2024-07-06,ORD-2024-001652,P00451,T06,DK020,Toko,2,690000,3.5,
2024-07-06,ORD-2024-001658,P02928,T08,DK043,Marketplace,1,760000,0.0,460000
2024-07-06,ORD-2024-001708,P02546,T13,DK018,Online,1,1000000,3.5,380000
2024-07-06,ORD-2024-001735,P02282,T04,PC031,Toko,1,1660000,13.7,
2024-07-06,ORD-2024-001764,P02480,T05,LM010,Toko,3,7760000,8.9,
2024-07-06,ORD-2024-001865,P00523,T02,LM014,Toko,1,4520000,13.7,370000
2024-07-07,ORD-2024-001713,P02993,T05,DK036,Toko,1,510000,0.0,
2024-07-07,ORD-2024-001762,P03277,T06,DK015,Toko,1,1390000,0.0,230000
2024-07-07,ORD-2024-001762,P03277,T06,KR011,Toko,3,1570000,7.5,180000
2024-07-07,ORD-2024-001780,P01511,T13,DK039,Online,3,870000,10.7,230000
2024-07-07,ORD-2024-001859,P00479,T06,DK044,Toko,1,1380000,4.5,170000
2024-07-07,ORD-2024-001859,P00479,T06,DK025,Toko,1,660000,3.6,
2024-07-07,ORD-2024-001876,P00988,T13,LM003,Online,1,5440000,11.5,270000
2024-07-07,ORD-2024-001896,P01496,T07,KR007,Toko,3,1690000,16.0,
2024-07-07,ORD-2024-001896,P01496,T07,DK036,Toko,1,510000,3.7,
2024-07-08,ORD-2024-001669,P01727,T13,KR003,Online,1,1440000,11.6,120000
2024-07-08,ORD-2024-001669,P01727,T13,MJ009,Online,4,2670000,14.9,390000
2024-07-08,ORD-2024-001669,P01727,T13,KS007,Online,3,6100000,13.1,150000
2024-07-08,ORD-2024-001671,P03231,T02,LM030,Toko,1,5720000,16.3,
2024-07-08,ORD-2024-001679,P02008,T02,PC032,Toko,2,470000,2.7,
2024-07-08,ORD-2024-001679,P02008,T02,DK042,Toko,1,1280000,10.6,
2024-07-08,ORD-2024-001742,P01808,T13,PC007,Online,1,1510000,0.0,110000
2024-07-08,ORD-2024-001763,P00797,T13,KR041,Online,1,1620000,9.4,510000
2024-07-08,ORD-2024-001784,P01927,T13,PC020,Online,1,2530000,0.0,110000
2024-07-08,ORD-2024-001784,P01927,T13,SF010,Online,1,18330000,6.4,160000
2024-07-08,ORD-2024-001784,P01927,T13,PD004,Online,1,1050000,4.6,240000
2024-07-08,ORD-2024-001796,P02075,T13,KR005,Online,3,3610000,8.2,540000
2024-07-08,ORD-2024-001808,P03361,T01,DK042,Toko,1,1280000,14.2,
2024-07-08,ORD-2024-001827,P01987,T01,KR020,Toko,1,1970000,9.3,
2024-07-08,ORD-2024-001830,P01179,T01,PC015,Marketplace,1,1320000,6.8,420000
2024-07-08,ORD-2024-001830,P01179,T01,PC030,Marketplace,1,1220000,0.0,250000
2024-07-08,ORD-2024-001830,P01179,T01,DK030,Marketplace,1,930000,14.5,270000
2024-07-08,ORD-2024-001834,P01281,T10,KS028,Marketplace,1,7780000,3.3,190000
2024-07-08,ORD-2024-001834,P01281,T10,PD013,Marketplace,2,1030000,9.5,560000
2024-07-08,ORD-2024-001834,P01281,T10,DK028,Marketplace,1,730000,0.0,410000
2024-07-08,ORD-2024-001858,P02802,T10,PC014,Toko,1,1800000,10.8,
2024-07-08,ORD-2024-001872,P01777,T08,DK026,Toko,1,1170000,0.0,
2024-07-08,ORD-2024-001879,P02521,T13,KR011,Online,2,1570000,7.3,210000
2024-07-08,ORD-2024-001879,P02521,T13,DK038,Online,1,530000,12.2,70000
2024-07-08,ORD-2024-001888,P02158,T13,DK003,Online,1,420000,0.0,160000
2024-07-09,ORD-2024-001646,P02849,T10,KR040,Toko,1,2380000,7.7,
2024-07-09,ORD-2024-001664,P01172,T13,DK035,Online,2,400000,16.3,160000
2024-07-09,ORD-2024-001664,P01172,T13,KR034,Online,2,2350000,9.5,210000
2024-07-09,ORD-2024-001664,P01172,T13,KS001,Online,1,9740000,10.4,450000
2024-07-09,ORD-2024-001723,P01365,T09,DK023,Marketplace,1,770000,0.0,420000
2024-07-09,ORD-2024-001761,P01161,T01,DK036,Toko,1,510000,0.0,220000
2024-07-09,ORD-2024-001761,P01161,T01,KR046,Toko,2,1210000,14.3,
2024-07-09,ORD-2024-001761,P01161,T01,PC004,Toko,3,1660000,9.8,
2024-07-09,ORD-2024-001777,P01081,T11,PD022,Marketplace,1,520000,11.4,230000
2024-07-09,ORD-2024-001777,P01081,T11,PD010,Marketplace,2,450000,14.8,570000
2024-07-09,ORD-2024-001845,P02712,T09,DK020,Marketplace,2,690000,5.9,350000
2024-07-09,ORD-2024-001845,P02712,T09,KS024,Marketplace,1,13500000,19.2,
2024-07-09,ORD-2024-001885,P02301,T06,DK031,Toko,1,800000,10.6,
2024-07-09,ORD-2024-001889,P01722,T04,MJ035,Toko,4,5190000,5.8,
2024-07-09,ORD-2024-001899,P02044,T13,MJ040,Online,3,4110000,14.8,360000
2024-07-10,ORD-2024-001690,P00759,T01,DK041,Toko,1,2550000,3.5,
2024-07-10,ORD-2024-001690,P00759,T01,SF016,Toko,1,10420000,0.0,
2024-07-10,ORD-2024-001690,P00759,T01,KR002,Toko,1,1500000,11.4,
2024-07-10,ORD-2024-001690,P00759,T01,PD007,Toko,1,770000,13.1,
2024-07-10,ORD-2024-001691,P02579,T13,LM031,Online,2,6490000,11.0,290000
2024-07-10,ORD-2024-001701,P00404,T02,DK028,Toko,1,730000,10.9,
2024-07-10,ORD-2024-001750,P01292,T04,DK033,Marketplace,1,220000,8.2,480000
2024-07-10,ORD-2024-001750,P01292,T04,KR040,Marketplace,2,2380000,0.0,370000
2024-07-10,ORD-2024-001766,P00529,T11,DK029,Toko,1,500000,11.3,
2024-07-10,ORD-2024-001783,P01512,T13,DK007,Online,1,900000,13.4,300000
2024-07-10,ORD-2024-001783,P01512,T13,MJ034,Online,1,6280000,9.6,60000
2024-07-10,ORD-2024-001783,P01512,T13,PD013,Online,1,1030000,0.0,360000
2024-07-10,ORD-2024-001783,P01512,T13,MJ040,Online,1,4110000,8.0,150000
2024-07-10,ORD-2024-001852,P02596,T11,DK034,Toko,1,830000,15.9,
2024-07-10,ORD-2024-001852,P02596,T11,DK027,Toko,1,630000,15.8,
2024-07-10,ORD-2024-001852,P02596,T11,KR037,Toko,1,2790000,15.5,
2024-07-11,ORD-2024-001650,P03216,T13,PC008,Online,1,1830000,18.7,530000
2024-07-11,ORD-2024-001714,P01331,T12,MJ044,Toko,2,6150000,7.0,
2024-07-11,ORD-2024-001720,P02692,T01,PD008,Toko,1,970000,7.7,
2024-07-11,ORD-2024-001730,P01092,T07,LM010,Toko,1,7760000,13.5,200000
2024-07-11,ORD-2024-001730,P01092,T07,PC006,Toko,3,1850000,11.2,
2024-07-11,ORD-2024-001730,P01092,T07,DK042,Toko,3,1280000,0.0,
2024-07-11,ORD-2024-001730,P01092,T07,PD016,Toko,2,1080000,11.6,
2024-07-11,ORD-2024-001755,P02901,T13,LM013,Online,4,3180000,10.0,70000
2024-07-11,ORD-2024-001755,P02901,T13,PD007,Online,1,770000,0.0,280000
2024-07-11,ORD-2024-001793,P02846,T02,PD018,Toko,1,530000,11.4,
2024-07-11,ORD-2024-001793,P02846,T02,MJ016,Toko,2,7350000,0.0,
2024-07-11,ORD-2024-001802,P00691,T10,KR023,Toko,1,1270000,0.0,330000
2024-07-11,ORD-2024-001840,P02701,T13,KS007,Online,1,6100000,9.0,230000
2024-07-11,ORD-2024-001840,P02701,T13,KR038,Online,1,2240000,0.0,390000
2024-07-11,ORD-2024-001892,P00531,T13,PC029,Online,1,1900000,12.4,370000
2024-07-12,ORD-2024-001663,P00250,T13,SF020,Online,2,9700000,13.6,320000
2024-07-12,ORD-2024-001663,P00250,T13,LM032,Online,1,4960000,12.4,450000
2024-07-12,ORD-2024-001694,P00254,T01,DK003,Marketplace,2,420000,12.0,550000
2024-07-12,ORD-2024-001699,P02344,T13,PC014,Online,1,1800000,20.1,550000
2024-07-12,ORD-2024-001744,P00758,T05,DK019,Toko,1,860000,22.2,
2024-07-12,ORD-2024-001785,P02024,T13,DK008,Online,1,910000,9.3,180000
2024-07-12,ORD-2024-001785,P02024,T13,PC007,Online,1,1510000,0.0,390000
2024-07-12,ORD-2024-001785,P02024,T13,KR009,Online,1,3260000,0.0,320000
2024-07-12,ORD-2024-001867,P00720,T13,PC013,Online,1,1410000,7.4,50000
2024-07-13,ORD-2024-001670,P02858,T02,DK042,Toko,2,1280000,10.2,
2024-07-13,ORD-2024-001670,P02858,T02,DK012,Toko,1,960000,4.8,
2024-07-13,ORD-2024-001686,P01553,T06,MJ020,Toko,2,4520000,0.1,
2024-07-13,ORD-2024-001721,P02505,T12,SF042,Marketplace,1,4260000,15.3,140000
2024-07-13,ORD-2024-001773,P03330,T11,MJ007,Toko,1,5590000,10.8,
2024-07-13,ORD-2024-001855,P03299,T10,KS034,Marketplace,1,6400000,19.6,210000
2024-07-13,ORD-2024-001855,P03299,T10,DK019,Marketplace,4,860000,6.8,250000
2024-07-13,ORD-2024-001857,P00214,T13,LM027,Online,1,14450000,10.6,230000
2024-07-13,ORD-2024-001857,P00214,T13,KS012,Online,1,11030000,8.5,230000
2024-07-13,ORD-2024-001880,P00310,T02,DK022,Marketplace,1,550000,13.8,440000
2024-07-14,ORD-2024-001630,,T02,PD003,Toko,2,1200000,11.9,440000
2024-07-14,ORD-2024-001630,,T02,KR019,Toko,1,2530000,0.0,
2024-07-14,ORD-2024-001758,P00131,T06,LM037,Toko,1,3800000,13.9,130000
2024-07-14,ORD-2024-001758,P00131,T06,DK015,Toko,1,1390000,0.0,
2024-07-14,ORD-2024-001758,P00131,T06,KR009,Toko,1,3260000,7.4,
2024-07-14,ORD-2024-001758,P00131,T06,KR008,Toko,1,2800000,9.3,
2024-07-14,ORD-2024-001794,P00669,T09,MJ031,Marketplace,1,7400000,11.4,490000
2024-07-14,ORD-2024-001805,P02343,T11,PC003,Toko,3,1200000,0.0,
2024-07-14,ORD-2024-001835,P02639,T13,PC023,Online,1,1920000,13.7,480000
2024-07-14,ORD-2024-001887,P01343,T07,LM002,Marketplace,2,5960000,9.6,270000
2024-07-15,ORD-2024-001661,P00574,T13,PD021,Online,1,660000,0.0,380000
2024-07-15,ORD-2024-001661,P00574,T13,SF019,Online,3,8050000,0.0,470000
2024-07-15,ORD-2024-001741,P02605,T13,KR005,Online,1,3610000,16.9,190000
2024-07-15,ORD-2024-001795,P02109,T13,MJ046,Online,2,2600000,4.2,530000
2024-07-15,ORD-2024-001795,P02109,T13,SF001,Online,1,7750000,1.1,190000
2024-07-15,ORD-2024-001795,P02109,T13,KR046,Online,4,1210000,15.0,590000
2024-07-15,ORD-2024-001795,P02109,T13,PD003,Online,1,1200000,10.3,50000
2024-07-15,ORD-2024-001812,P02101,T01,KR010,Toko,1,1900000,10.6,
2024-07-15,ORD-2024-001812,P02101,T01,KR044,Toko,1,2280000,12.2,
2024-07-15,ORD-2024-001820,P02796,T13,KS018,Online,1,7410000,14.3,170000
2024-07-15,ORD-2024-001844,P02051,T13,DK038,Online,1,530000,15.0,380000
2024-07-16,ORD-2024-001700,P00818,T13,PD004,Online,1,1050000,9.1,280000
2024-07-16,ORD-2024-001700,P00818,T13,KS003,Online,1,12030000,9.4,550000
2024-07-16,ORD-2024-001719,,T06,PD005,Toko,2,390000,15.7,
2024-07-16,ORD-2024-001733,P02101,T02,DK023,Toko,2,770000,1.9,
2024-07-16,ORD-2024-001756,P02770,T13,MJ023,Online,1,8100000,4.2,560000
2024-07-16,ORD-2024-001756,P02770,T13,DK037,Online,1,540000,1.4,190000
2024-07-16,ORD-2024-001767,P00142,T13,KR004,Online,1,1790000,2.9,180000
2024-07-16,ORD-2024-001767,P00142,T13,PD005,Online,1,390000,9.9,540000
2024-07-16,ORD-2024-001789,P00651,T13,PC026,Online,4,860000,13.0,300000
2024-07-16,ORD-2024-001798,P01533,T03,MJ025,Toko,1,5470000,0.0,
2024-07-16,ORD-2024-001798,P01533,T03,PC032,Toko,1,470000,8.1,
2024-07-16,ORD-2024-001804,P00592,T04,KR029,Toko,3,5120000,11.8,
2024-07-16,ORD-2024-001838,P02783,T11,KR020,Toko,4,1970000,20.8,400000
2024-07-16,ORD-2024-001841,P01333,T13,SF029,Online,1,7520000,14.1,540000
2024-07-16,ORD-2024-001871,P03385,T13,KR023,Online,1,1270000,17.5,130000
2024-07-16,ORD-2024-001878,P02944,T13,LM026,Online,2,5250000,8.3,500000
2024-07-16,ORD-2024-001878,P02944,T13,PC019,Online,1,1840000,0.0,330000
2024-07-17,ORD-2024-001648,P02454,T09,KR035,Toko,1,1760000,10.9,
2024-07-17,ORD-2024-001703,P02901,T07,DK043,Toko,2,760000,13.3,
2024-07-17,ORD-2024-001703,P02901,T07,PC032,Toko,1,470000,19.3,
2024-07-17,ORD-2024-001726,P02367,T09,KR008,Toko,1,2800000,12.8,230000
2024-07-17,ORD-2024-001737,P01669,T10,DK032,Toko,1,340000,9.1,
2024-07-17,ORD-2024-001740,P00612,T13,KR030,Online,1,3050000,10.1,90000
2024-07-17,ORD-2024-001740,P00612,T13,DK036,Online,2,510000,0.0,540000
2024-07-17,ORD-2024-001740,P00612,T13,PC026,Online,3,860000,1.8,180000
2024-07-17,ORD-2024-001748,P02990,T01,PC002,Marketplace,2,1740000,18.0,550000
2024-07-17,ORD-2024-001749,P00541,T13,SF032,Online,2,6260000,16.0,90000
2024-07-17,ORD-2024-001775,P00074,T05,KR009,Toko,2,3260000,9.3,
2024-07-17,ORD-2024-001831,P01183,T13,KR012,Online,1,2460000,1.9,170000
2024-07-17,ORD-2024-001831,P01183,T13,PC016,Online,1,1760000,9.0,560000
2024-07-17,ORD-2024-001831,P01183,T13,MJ024,Online,1,3010000,10.0,190000
2024-07-17,ORD-2024-001847,P00288,T13,PD013,Online,1,1030000,5.7,260000
2024-07-17,ORD-2024-001893,P02157,T09,KR026,Toko,1,2860000,12.9,
2024-07-18,ORD-2024-001629,P00821,T13,KR042,Online,1,1850000,7.8,260000
2024-07-18,ORD-2024-001638,P01000,T02,PC013,Toko,1,1410000,3.6,
2024-07-18,ORD-2024-001656,P00624,T04,PD020,Toko,4,920000,6.1,
2024-07-18,ORD-2024-001656,P00624,T04,MJ007,Toko,1,5590000,0.0,
2024-07-18,ORD-2024-001656,P00624,T04,DK040,Toko,1,1260000,0.0,
2024-07-18,ORD-2024-001747,P03326,T13,PC015,Online,1,1320000,0.0,540000
2024-07-18,ORD-2024-001776,P02210,T13,KR010,Online,1,1900000,6.4,570000
2024-07-18,ORD-2024-001819,P00873,T13,MJ030,Online,1,2670000,0.0,180000
2024-07-18,ORD-2024-001819,P00873,T13,KR020,Online,1,1970000,8.0,590000
2024-07-18,ORD-2024-001861,P02551,T13,KR034,Online,1,2350000,11.0,530000
2024-07-18,ORD-2024-001861,P02551,T13,DK027,Online,2,630000,4.3,80000
2024-07-18,ORD-2024-001861,P02551,T13,DK028,Online,1,730000,0.0,120000
2024-07-18,ORD-2024-001881,P00311,T11,DK027,Marketplace,1,630000,12.6,280000
2024-07-18,ORD-2024-001881,P00311,T11,PC016,Marketplace,1,1760000,16.8,160000
2024-07-18,ORD-2024-001891,P03297,T10,KS005,Marketplace,1,13120000,10.6,290000
2024-07-19,ORD-2024-001654,P03335,T13,DK012,Online,1,960000,0.0,220000
2024-07-19,ORD-2024-001711,P02372,T04,DK029,Toko,2,500000,5.1,
2024-07-19,ORD-2024-001725,P01127,T12,PD019,Toko,3,1260000,11.3,
2024-07-19,ORD-2024-001745,P02898,T05,KR004,Toko,1,1790000,19.4,
2024-07-19,ORD-2024-001813,P02843,T11,PC032,Toko,1,470000,11.4,
2024-07-20,ORD-2024-001673,P03215,T03,DK032,Toko,2,340000,8.7,
2024-07-20,ORD-2024-001797,P00268,T13,SF023,Online,1,7750000,13.0,200000
2024-07-20,ORD-2024-001825,P01235,T10,DK014,Toko,1,890000,8.5,
2024-07-20,ORD-2024-001825,P01235,T10,MJ026,Toko,1,3480000,5.8,
2024-07-20,ORD-2024-001874,P01433,T13,PD026,Online,2,520000,16.0,550000
2024-07-21,ORD-2024-001631,P00581,T13,KR020,Online,1,1970000,6.9,90000
2024-07-21,ORD-2024-001631,P00581,T13,PD026,Online,2,520000,4.5,270000
2024-07-21,ORD-2024-001631,P00581,T13,KS030,Online,1,3860000,0.0,550000
2024-07-21,ORD-2024-001631,P00581,T13,DK029,Online,1,500000,11.2,300000
2024-07-21,ORD-2024-001643,P01873,T13,DK008,Online,3,910000,13.3,120000
2024-07-21,ORD-2024-001678,P02010,T13,PD007,Online,1,770000,10.7,570000
2024-07-21,ORD-2024-001695,P01049,T13,SF021,Online,1,9200000,8.2,290000
2024-07-21,ORD-2024-001695,P01049,T13,DK004,Online,1,1240000,16.9,440000
2024-07-21,ORD-2024-001695,P01049,T13,SF001,Online,1,7750000,11.1,200000
2024-07-21,ORD-2024-001732,P01481,T05,SF029,Marketplace,1,7520000,11.0,150000
2024-07-21,ORD-2024-001746,P03195,T13,MJ024,Online,1,3010000,8.4,50000
2024-07-21,ORD-2024-001746,P03195,T13,DK031,Online,1,800000,15.9,460000
2024-07-21,ORD-2024-001759,P03227,T08,MJ008,Toko,2,3030000,16.1,
2024-07-21,ORD-2024-001779,P01430,T04,KR014,Toko,1,3530000,11.6,
2024-07-21,ORD-2024-001800,P00102,T13,DK037,Online,1,540000,12.4,560000
2024-07-21,ORD-2024-001807,P02601,T13,KR018,Online,1,1090000,18.4,360000
2024-07-21,ORD-2024-001816,P03273,T03,PC022,Marketplace,1,3000000,8.4,150000
2024-07-21,ORD-2024-001817,P00960,T09,PC032,Toko,1,470000,0.0,
2024-07-21,ORD-2024-001817,P00960,T09,DK004,Toko,1,1240000,0.0,
2024-07-21,ORD-2024-001854,P01092,T09,SF040,Toko,4,5750000,4.8,
2024-07-21,ORD-2024-001854,P01092,T09,PC013,Toko,1,1410000,13.0,
2024-07-21,ORD-2024-001868,P01011,T03,MJ020,Marketplace,2,4520000,15.4,
2024-07-22,ORD-2024-001634,P01370,T06,MJ009,Marketplace,1,2670000,14.5,510000
2024-07-22,ORD-2024-001698,P00670,T13,KR010,Online,1,1900000,8.8,70000
2024-07-22,ORD-2024-001698,P00670,T13,MJ038,Online,1,5030000,17.3,190000
2024-07-22,ORD-2024-001698,P00670,T13,PC023,Online,1,1920000,14.2,280000
2024-07-22,ORD-2024-001698,P00670,T13,PC028,Online,1,2190000,14.5,390000
2024-07-22,ORD-2024-001715,P02786,T09,KS002,Marketplace,2,6150000,0.0,430000
2024-07-22,ORD-2024-001715,P02786,T09,PD006,Marketplace,1,970000,2.9,410000
2024-07-22,ORD-2024-001715,P02786,T09,DK003,Marketplace,4,420000,16.2,220000
2024-07-22,ORD-2024-001736,P02314,T13,PC016,Online,2,1760000,0.0,410000
2024-07-22,ORD-2024-001736,P02314,T13,KR004,Online,1,1790000,12.0,260000
2024-07-22,ORD-2024-001810,P02574,T13,DK015,Online,4,1390000,13.0,380000
2024-07-22,ORD-2024-001810,P02574,T13,PD002,Online,2,1150000,0.0,160000
2024-07-22,ORD-2024-001843,P03009,T13,DK025,Online,1,660000,3.3,520000
2024-07-22,ORD-2024-001843,P03009,T13,PD018,Online,1,530000,0.0,350000
2024-07-22,ORD-2024-001849,P02609,T12,DK004,Toko,1,1240000,17.0,
2024-07-22,ORD-2024-001851,P00945,T06,PD005,Toko,3,390000,3.0,
2024-07-23,ORD-2024-001651,P01558,T06,DK038,Toko,1,530000,0.0,
2024-07-23,ORD-2024-001651,P01558,T06,PC003,Toko,1,1200000,7.1,140000
2024-07-23,ORD-2024-001651,P01558,T06,PC026,Toko,1,860000,4.9,
2024-07-23,ORD-2024-001651,P01558,T06,PC017,Toko,1,1720000,10.6,
2024-07-23,ORD-2024-001674,P00574,T13,PC008,Online,2,1830000,14.0,190000
2024-07-23,ORD-2024-001687,P03453,T06,MJ009,Marketplace,2,2670000,12.9,470000
2024-07-23,ORD-2024-001717,P03100,T13,LM034,Online,1,5930000,7.0,370000
2024-07-23,ORD-2024-001717,P03100,T13,PC030,Online,2,1220000,0.0,540000
2024-07-23,ORD-2024-001717,P03100,T13,MJ039,Online,1,6590000,0.0,390000
2024-07-23,ORD-2024-001722,P00272,T09,KR010,Toko,1,1900000,10.6,
2024-07-23,ORD-2024-001722,P00272,T09,DK014,Toko,2,890000,2.2,
2024-07-23,ORD-2024-001722,P00272,T09,DK008,Toko,3,910000,6.6,
2024-07-23,ORD-2024-001722,P00272,T09,KR007,Toko,3,1690000,0.0,
2024-07-23,ORD-2024-001743,P01818,T03,DK019,Marketplace,1,860000,10.0,580000
2024-07-23,ORD-2024-001751,P03180,T12,PC007,Toko,1,1510000,8.1,
2024-07-23,ORD-2024-001754,P01857,T13,PD003,Online,4,1200000,5.5,200000
2024-07-23,ORD-2024-001790,P03460,T09,DK013,Toko,1,1520000,4.5,
2024-07-23,ORD-2024-001792,P00180,T02,KR021,Toko,2,2670000,17.4,
2024-07-23,ORD-2024-001792,P00180,T02,KR003,Toko,4,1440000,0.0,
2024-07-23,ORD-2024-001792,P00180,T02,DK008,Toko,1,910000,18.0,270000
2024-07-23,ORD-2024-001801,P01671,T02,PC015,Marketplace,1,1320000,7.3,490000
2024-07-23,ORD-2024-001801,P01671,T02,PC008,Marketplace,1,1830000,0.0,150000
2024-07-23,ORD-2024-001853,P02973,T03,PC026,Marketplace,1,860000,9.1,300000
2024-07-23,ORD-2024-001853,P02973,T03,KR008,Marketplace,1,2800000,7.1,530000
2024-07-23,ORD-2024-001853,P02973,T03,DK037,Marketplace,2,540000,0.0,200000
2024-07-23,ORD-2024-001862,P00341,T13,PC023,Online,3,1920000,11.2,500000
2024-07-23,ORD-2024-001862,P00341,T13,LM009,Online,1,2210000,15.7,530000
2024-07-23,ORD-2024-001862,P00341,T13,DK033,Online,2,220000,11.9,410000
2024-07-23,ORD-2024-001873,P00198,T07,PC014,Toko,1,1800000,8.1,
2024-07-23,ORD-2024-001898,P03346,T13,KR018,Online,1,1090000,17.2,420000
2024-07-24,ORD-2024-001647,P00872,T01,MJ011,Toko,1,6920000,12.6,
2024-07-24,ORD-2024-001647,P00872,T01,DK036,Toko,1,510000,6.2,
2024-07-24,ORD-2024-001647,P00872,T01,MJ021,Toko,1,2560000,20.9,
2024-07-24,ORD-2024-001710,P01208,T12,MJ017,Marketplace,1,3280000,4.9,250000
2024-07-24,ORD-2024-001710,P01208,T12,LM015,Marketplace,2,3180000,6.6,60000
2024-07-24,ORD-2024-001710,P01208,T12,KR004,Marketplace,1,1790000,8.6,90000
2024-07-24,ORD-2024-001710,P01208,T12,DK027,Marketplace,1,630000,8.2,190000
2024-07-24,ORD-2024-001727,P00070,T01,MJ035,Toko,3,5190000,16.4,
2024-07-24,ORD-2024-001727,P00070,T01,MJ013,Toko,1,2960000,14.4,
2024-07-24,ORD-2024-001727,P00070,T01,KR005,Toko,1,3610000,15.2,
2024-07-24,ORD-2024-001731,P01460,T13,DK021,Online,4,1010000,10.7,240000
2024-07-24,ORD-2024-001731,P01460,T13,PD018,Online,1,530000,0.0,400000
2024-07-24,ORD-2024-001765,P03390,T13,DK043,Online,1,760000,9.6,180000
2024-07-24,ORD-2024-001770,P02013,T13,PC032,Online,2,470000,11.3,100000
2024-07-24,ORD-2024-001822,P01533,T01,PC004,Toko,1,1660000,8.5,
2024-07-24,ORD-2024-001824,P02711,T13,LM021,Online,2,7550000,12.4,180000
2024-07-24,ORD-2024-001824,P02711,T13,LM020,Online,1,8740000,15.1,520000
2024-07-24,ORD-2024-001832,P00870,T13,PD019,Online,1,1260000,0.0,590000
2024-07-24,ORD-2024-001832,P00870,T13,KR026,Online,1,2860000,0.0,60000
2024-07-24,ORD-2024-001860,P00405,T13,KR042,Online,2,1850000,13.2,360000
2024-07-24,ORD-2024-001863,P02381,T12,KR001,Toko,1,3260000,0.0,
2024-07-25,ORD-2024-001655,P03034,T07,MJ003,Marketplace,1,2060000,10.5,250000
2024-07-25,ORD-2024-001657,P03388,T01,DK020,Marketplace,1,690000,0.0,140000
2024-07-25,ORD-2024-001667,P00316,T13,DK038,Online,1,530000,0.0,440000
2024-07-25,ORD-2024-001682,P01381,T04,KS016,Toko,1,26320000,9.1,
2024-07-25,ORD-2024-001728,P00810,T13,DK003,Online,1,420000,12.4,310000
2024-07-25,ORD-2024-001782,P02670,T13,KS005,Online,4,13120000,13.8,220000
2024-07-25,ORD-2024-001782,P02670,T13,PC005,Online,1,660000,10.6,120000
2024-07-25,ORD-2024-001799,P01854,T06,LM007,Marketplace,1,4350000,0.0,390000
2024-07-25,ORD-2024-001799,P01854,T06,DK031,Marketplace,1,800000,3.9,440000
2024-07-25,ORD-2024-001806,P00288,T13,LM023,Online,2,8770000,9.8,140000
2024-07-25,ORD-2024-001806,P00288,T13,PD006,Online,2,970000,0.0,350000
2024-07-25,ORD-2024-001842,P02069,T02,DK035,Marketplace,1,400000,15.8,110000
2024-07-25,ORD-2024-001842,P02069,T02,DK028,Marketplace,2,730000,0.0,540000
2024-07-25,ORD-2024-001842,P02069,T02,MJ027,Marketplace,1,3790000,10.6,580000
2024-07-25,ORD-2024-001870,P02478,T05,KR017,Marketplace,2,4540000,4.3,440000
2024-07-25,ORD-2024-001870,P02478,T05,DK026,Marketplace,3,1170000,7.4,470000
2024-07-26,ORD-2024-001662,P03321,T01,DK038,Toko,1,530000,9.1,
2024-07-26,ORD-2024-001662,P03321,T01,PC031,Toko,2,1660000,12.9,
2024-07-26,ORD-2024-001685,P01991,T06,PC008,Marketplace,1,1830000,14.7,350000
2024-07-26,ORD-2024-001718,P03103,T13,DK022,Online,1,550000,4.6,
2024-07-26,ORD-2024-001815,P02340,T09,DK039,Toko,3,870000,11.1,
2024-07-26,ORD-2024-001828,P01054,T13,KR018,Online,2,1090000,22.6,440000
2024-07-26,ORD-2024-001894,P03480,T02,PC032,Toko,1,470000,13.7,
2024-07-27,ORD-2024-001760,P03429,T08,KR021,Toko,2,2670000,0.0,
2024-07-27,ORD-2024-001778,P00255,T03,DK031,Toko,3,800000,0.0,
2024-07-27,ORD-2024-001778,P00255,T03,PD010,Toko,2,450000,9.9,420000
2024-07-27,ORD-2024-001803,P00116,T13,PD021,Online,1,660000,18.7,460000
2024-07-27,ORD-2024-001803,P00116,T13,MJ010,Online,1,3850000,15.6,260000
2024-07-27,ORD-2024-001803,P00116,T13,PC005,Online,2,660000,8.6,540000
2024-07-27,ORD-2024-001829,P02281,T13,PC028,Online,2,2190000,8.9,530000
2024-07-27,ORD-2024-001829,P02281,T13,DK035,Online,1,400000,10.4,560000
2024-07-27,ORD-2024-001846,P02392,T07,PD021,Toko,1,660000,0.0,
2024-07-27,ORD-2024-001846,P02392,T07,KS022,Toko,1,13060000,12.7,
